date,season,playoff,homeTeam,awayTeam,homeScore,awayScore
9/26/1920,1920,FALSE,RII,STP,48,0
10/3/1920,1920,FALSE,BFF,WBU,32,6
10/3/1920,1920,FALSE,CBD,PTQ,48,0
10/3/1920,1920,FALSE,AKR,WHE,43,0
10/3/1920,1920,FALSE,RII,MUN,45,0
10/3/1920,1920,FALSE,CHI,MUT,20,0
10/3/1920,1920,FALSE,RCH,ABU,10,0
10/3/1920,1920,FALSE,DAY,COL,14,0
10/10/1920,1920,FALSE,CBD,TLM,42,0
10/10/1920,1920,FALSE,RCH,FTP,66,0
10/10/1920,1920,FALSE,RII,HAM,26,0
10/10/1920,1920,FALSE,CHI,KEW,25,7
10/10/1920,1920,FALSE,DAY,CTI,0,0
10/10/1920,1920,FALSE,CHT,ARI,0,0
10/10/1920,1920,FALSE,AKR,COL,37,0
10/10/1920,1920,FALSE,DHR,CLP,40,14
10/10/1920,1920,FALSE,BFF,ABU,51,0
10/17/1920,1920,FALSE,RCH,UTI,0,0
10/17/1920,1920,FALSE,ARI,MUT,33,3
10/17/1920,1920,FALSE,BFF,MCK,28,7
10/17/1920,1920,FALSE,DAY,HAM,44,0
10/17/1920,1920,FALSE,CHT,DHR,12,0
10/17/1920,1920,FALSE,FTW,COL,14,0
10/17/1920,1920,FALSE,CBD,CTI,7,0
10/17/1920,1920,FALSE,AKR,CNC,13,0
10/17/1920,1920,FALSE,RII,CHI,0,7
10/24/1920,1920,FALSE,AKR,CTI,7,0
10/24/1920,1920,FALSE,BFF,TLM,38,0
10/24/1920,1920,FALSE,RCH,SYR,21,7
10/24/1920,1920,FALSE,RII,ARI,7,0
10/24/1920,1920,FALSE,DHR,COL,6,0
10/24/1920,1920,FALSE,CHT,CHI,0,10
10/24/1920,1920,FALSE,DAY,CBD,20,20
10/31/1920,1920,FALSE,ARI,DHR,21,0
10/31/1920,1920,FALSE,RCK,CHI,0,29
10/31/1920,1920,FALSE,RII,CHT,20,7
10/31/1920,1920,FALSE,CTI,COL,7,0
10/31/1920,1920,FALSE,DAY,CNC,23,7
10/31/1920,1920,FALSE,CBD,AKR,0,10
10/31/1920,1920,FALSE,BFF,RCH,17,6
10/31/1920,1920,FALSE,LOG,HAM,9,14
11/7/1920,1920,FALSE,RCH,UTI,27,7
11/7/1920,1920,FALSE,PUL,HAM,13,14
11/7/1920,1920,FALSE,CHT,ARI,3,6
11/7/1920,1920,FALSE,ZAN,COL,0,10
11/7/1920,1920,FALSE,RII,CHI,0,0
11/7/1920,1920,FALSE,CTI,CBD,0,18
11/7/1920,1920,FALSE,BFF,ATN,35,0
11/11/1920,1920,FALSE,CHL,CHI,0,20
11/11/1920,1920,FALSE,THO,RII,7,7
11/14/1920,1920,FALSE,FTW,DHR,0,0
11/14/1920,1920,FALSE,RII,DAY,0,21
11/14/1920,1920,FALSE,BFF,COL,43,7
11/14/1920,1920,FALSE,ARI,CNC,20,0
11/14/1920,1920,FALSE,CBD,CHT,21,0
11/14/1920,1920,FALSE,MNM,CHI,0,3
11/14/1920,1920,FALSE,CTI,AKR,7,7
11/14/1920,1920,FALSE,RCH,ATN,0,6
11/14/1920,1920,FALSE,GAR,HAM,7,6
11/21/1920,1920,FALSE,AKR,DAY,13,0
11/21/1920,1920,FALSE,CTI,TLM,14,0
11/21/1920,1920,FALSE,ARI,LAN,14,0
11/21/1920,1920,FALSE,RCH,ROS,16,0
11/21/1920,1920,FALSE,CHI,HAM,28,7
11/21/1920,1920,FALSE,ZAN,COL,0,0
11/21/1920,1920,FALSE,BFF,CBD,0,3
11/25/1920,1920,FALSE,CHB,HAM,27,0
11/25/1920,1920,FALSE,DAY,DHR,28,0
11/25/1920,1920,FALSE,ELY,COL,0,0
11/25/1920,1920,FALSE,CHT,CHI,0,6
11/25/1920,1920,FALSE,AKR,CBD,7,0
11/25/1920,1920,FALSE,RCH,ATN,3,14
11/28/1920,1920,FALSE,RII,WJA,48,7
11/28/1920,1920,FALSE,DAY,AKR,0,14
11/28/1920,1920,FALSE,CHT,THO,27,0
11/28/1920,1920,FALSE,ROS,RCH,6,7
11/28/1920,1920,FALSE,DHR,LAN,0,0
11/28/1920,1920,FALSE,BFF,CTI,7,0
11/28/1920,1920,FALSE,ARI,CHI,7,6
12/4/1920,1920,FALSE,BFF,CBD,7,3
12/5/1920,1920,FALSE,WGC,CBD,0,0
12/5/1920,1920,FALSE,COL,CWP,24,0
12/5/1920,1920,FALSE,ROS,RCH,0,0
12/5/1920,1920,FALSE,DHR,DTM,7,7
12/5/1920,1920,FALSE,ARI,CHI,0,10
12/5/1920,1920,FALSE,BFF,AKR,0,0
12/11/1920,1920,FALSE,UAP,CBD,13,7
12/12/1920,1920,FALSE,CHI,AKR,0,0
12/18/1920,1920,FALSE,RIC,CBD,0,39
12/19/1920,1920,FALSE,CST,ARI,14,14
9/25/1921,1921,FALSE,AKR,COL,14,0
10/2/1921,1921,FALSE,AKR,CCL,41,0
10/2/1921,1921,FALSE,ECG,LOU,21,0
10/2/1921,1921,FALSE,RII,DTI,0,0
10/2/1921,1921,FALSE,DAY,COL,42,13
10/2/1921,1921,FALSE,ARI,MNN,20,0
10/2/1921,1921,FALSE,BFF,HAM,17,0
10/9/1921,1921,FALSE,DTI,DAY,10,7
10/9/1921,1921,FALSE,BFF,COL,38,0
10/9/1921,1921,FALSE,ARI,AKR,0,23
10/9/1921,1921,FALSE,ECG,MUN,14,0
10/9/1921,1921,FALSE,CBD,HAM,7,7
10/10/1921,1921,FALSE,CHI,RII,14,10
10/16/1921,1921,FALSE,ECG,HAM,0,3
10/16/1921,1921,FALSE,CTI,COL,35,9
10/16/1921,1921,FALSE,MUN,CCL,0,14
10/16/1921,1921,FALSE,DAY,CBD,14,14
10/16/1921,1921,FALSE,DTI,AKR,0,20
10/16/1921,1921,FALSE,ARI,RII,7,14
10/16/1921,1921,FALSE,BFF,NG1,55,0
10/16/1921,1921,FALSE,CHI,RCH,16,13
10/23/1921,1921,FALSE,GB,MNN,7,6
10/23/1921,1921,FALSE,BFF,RCH,28,0
10/23/1921,1921,FALSE,DTI,RII,0,14
10/23/1921,1921,FALSE,CHI,DAY,7,0
10/23/1921,1921,FALSE,ARI,COL,17,6
10/23/1921,1921,FALSE,CTI,CCL,28,0
10/23/1921,1921,FALSE,CBD,AKR,0,3
10/30/1921,1921,FALSE,BFF,DTI,21,0
10/30/1921,1921,FALSE,AKR,RCH,19,0
10/30/1921,1921,FALSE,GB,RII,3,13
10/30/1921,1921,FALSE,DAY,CTI,3,2
10/30/1921,1921,FALSE,MNN,COL,28,0
11/6/1921,1921,FALSE,CBD,DAY,14,0
11/6/1921,1921,FALSE,BFF,CTI,10,6
11/6/1921,1921,FALSE,RCH,TON,45,0
11/6/1921,1921,FALSE,COL,AKR,0,21
11/6/1921,1921,FALSE,RII,MNN,14,3
11/6/1921,1921,FALSE,ARI,HAM,7,0
11/6/1921,1921,FALSE,GB,ECG,43,6
11/6/1921,1921,FALSE,CHI,DTI,20,9
11/13/1921,1921,FALSE,CTI,CBD,0,7
11/13/1921,1921,FALSE,CHI,RII,3,0
11/13/1921,1921,FALSE,GB,HAM,14,7
11/13/1921,1921,FALSE,DAY,DTI,27,0
11/13/1921,1921,FALSE,BFF,AKR,0,0
11/20/1921,1921,FALSE,BFF,CBD,7,7
11/20/1921,1921,FALSE,ARI,GB,3,3
11/20/1921,1921,FALSE,CHI,CTI,22,7
11/20/1921,1921,FALSE,RCH,COL,27,13
11/20/1921,1921,FALSE,DAY,AKR,3,0
11/24/1921,1921,FALSE,AKR,CBD,0,14
11/24/1921,1921,FALSE,CHI,BFF,6,7
11/27/1921,1921,FALSE,ECG,CCL,48,0
11/27/1921,1921,FALSE,CHI,GB,20,0
11/27/1921,1921,FALSE,SEN,CBD,0,15
11/27/1921,1921,FALSE,BFF,DAY,7,0
12/3/1921,1921,FALSE,BFF,AKR,14,0
12/3/1921,1921,FALSE,NG1,CTI,0,17
12/4/1921,1921,FALSE,LOU,COL,0,6
12/4/1921,1921,FALSE,ARI,AKR,0,7
12/4/1921,1921,FALSE,CHI,BFF,10,7
12/11/1921,1921,FALSE,SEN,CTI,7,0
12/11/1921,1921,FALSE,CHI,CBD,10,0
12/18/1921,1921,FALSE,CHI,ARI,0,0
12/18/1921,1921,FALSE,SEN,CBD,14,28
10/1/1922,1922,FALSE,AKR,COL,36,0
10/1/1922,1922,FALSE,DAY,OOR,36,0
10/1/1922,1922,FALSE,ARI,MIL,3,0
10/1/1922,1922,FALSE,CBD,LOU,38,0
10/1/1922,1922,FALSE,RII,GB,19,14
10/1/1922,1922,FALSE,TOL,ECG,15,0
10/1/1922,1922,FALSE,RAC,CHI,0,6
10/1/1922,1922,FALSE,BFF,HAM,7,0
10/8/1922,1922,FALSE,RII,CHI,6,10
10/8/1922,1922,FALSE,OOR,COL,20,6
10/8/1922,1922,FALSE,TOL,MIL,12,12
10/8/1922,1922,FALSE,GB,RAC,6,10
10/8/1922,1922,FALSE,DAY,CBD,0,0
10/12/1922,1922,FALSE,AKR,RCH,13,13
10/15/1922,1922,FALSE,RII,ECG,60,0
10/15/1922,1922,FALSE,CHI,RCH,7,0
10/15/1922,1922,FALSE,MIL,RAC,20,0
10/15/1922,1922,FALSE,CBD,OOR,14,0
10/15/1922,1922,FALSE,DAY,MNN,17,0
10/15/1922,1922,FALSE,TOL,HAM,14,0
10/15/1922,1922,FALSE,ARI,GB,16,3
10/15/1922,1922,FALSE,BFF,COL,19,0
10/22/1922,1922,FALSE,ARI,MNN,3,0
10/22/1922,1922,FALSE,RAC,TOL,0,7
10/22/1922,1922,FALSE,CHI,BFF,7,0
10/22/1922,1922,FALSE,AKR,CBD,0,22
10/22/1922,1922,FALSE,RII,RCH,26,0
10/22/1922,1922,FALSE,MIL,GB,0,0
10/22/1922,1922,FALSE,DAY,HAM,20,0
10/29/1922,1922,FALSE,TOL,LOU,39,0
10/29/1922,1922,FALSE,AKR,OOR,62,0
10/29/1922,1922,FALSE,RAC,RCH,9,0
10/29/1922,1922,FALSE,GB,RII,0,0
10/29/1922,1922,FALSE,ARI,COL,37,6
10/29/1922,1922,FALSE,MIL,HAM,0,0
10/29/1922,1922,FALSE,CHI,CBD,6,7
10/29/1922,1922,FALSE,DAY,BFF,0,7
11/5/1922,1922,FALSE,ARI,BFF,9,7
11/5/1922,1922,FALSE,GB,COL,3,0
11/5/1922,1922,FALSE,RAC,LOU,57,0
11/5/1922,1922,FALSE,AKR,HAM,22,0
11/5/1922,1922,FALSE,CBD,TOL,0,0
11/5/1922,1922,FALSE,CHI,DAY,9,0
11/5/1922,1922,FALSE,MNN,OOR,13,6
11/11/1922,1922,FALSE,RAC,COL,34,0
11/12/1922,1922,FALSE,CBD,BFF,3,0
11/12/1922,1922,FALSE,ARI,AKR,7,0
11/12/1922,1922,FALSE,LOU,ECG,13,6
11/12/1922,1922,FALSE,RII,DAY,43,0
11/12/1922,1922,FALSE,CHI,OOR,33,6
11/12/1922,1922,FALSE,GB,MNN,14,6
11/19/1922,1922,FALSE,BFF,AKR,3,3
11/19/1922,1922,FALSE,RAC,GB,3,3
11/19/1922,1922,FALSE,CHI,RII,3,0
11/19/1922,1922,FALSE,MIL,OOR,13,0
11/19/1922,1922,FALSE,ARI,CBD,0,7
11/26/1922,1922,FALSE,TOL,COL,7,6
11/26/1922,1922,FALSE,BFF,OOR,7,19
11/26/1922,1922,FALSE,RAC,HAM,6,0
11/26/1922,1922,FALSE,CBD,ARI,20,3
11/26/1922,1922,FALSE,CHI,AKR,20,10
11/26/1922,1922,FALSE,GB,MIL,13,0
11/30/1922,1922,FALSE,COL,OOR,6,18
11/30/1922,1922,FALSE,RCH,BFF,0,21
11/30/1922,1922,FALSE,ARI,CHI,6,0
11/30/1922,1922,FALSE,RAC,MIL,3,0
11/30/1922,1922,FALSE,CBD,AKR,14,0
12/3/1922,1922,FALSE,RAC,GB,0,14
12/3/1922,1922,FALSE,CHI,TOL,22,0
12/3/1922,1922,FALSE,ARI,DAY,3,7
12/3/1922,1922,FALSE,BFF,AKR,16,0
12/3/1922,1922,FALSE,CBD,MIL,40,6
12/10/1922,1922,FALSE,ARI,CHI,9,0
12/10/1922,1922,FALSE,TOL,CBD,0,19
9/30/1923,1923,FALSE,RAC,TOL,7,7
9/30/1923,1923,FALSE,DUL,AKR,10,7
9/30/1923,1923,FALSE,ARI,BFF,3,0
9/30/1923,1923,FALSE,RII,CHI,3,0
9/30/1923,1923,FALSE,DAY,COL,7,6
9/30/1923,1923,FALSE,CBD,HAM,17,0
9/30/1923,1923,FALSE,GB,MNN,12,0
9/30/1923,1923,FALSE,MIL,OOR,13,2
10/7/1923,1923,FALSE,MNN,DUL,0,10
10/7/1923,1923,FALSE,ARI,RCH,60,0
10/7/1923,1923,FALSE,RAC,CHI,0,3
10/7/1923,1923,FALSE,RII,CIB,0,0
10/7/1923,1923,FALSE,MIL,COL,0,0
10/7/1923,1923,FALSE,HAM,DAY,7,0
10/7/1923,1923,FALSE,TOL,OOR,7,0
10/7/1923,1923,FALSE,BFF,AKR,9,0
10/7/1923,1923,FALSE,GB,SLA,0,0
10/7/1923,1923,FALSE,CBD,LOU,37,0
10/14/1923,1923,FALSE,SLA,HAM,0,0
10/14/1923,1923,FALSE,RII,RCH,56,0
10/14/1923,1923,FALSE,CBD,DAY,30,0
10/14/1923,1923,FALSE,GB,CHI,0,3
10/14/1923,1923,FALSE,MIL,RAC,7,7
10/14/1923,1923,FALSE,COL,BFF,0,3
10/14/1923,1923,FALSE,MNN,OOR,23,0
10/14/1923,1923,FALSE,ARI,AKR,19,0
10/21/1923,1923,FALSE,BFF,OOR,57,0
10/21/1923,1923,FALSE,DUL,HAM,3,0
10/21/1923,1923,FALSE,RAC,AKR,9,7
10/21/1923,1923,FALSE,CHI,CBD,0,6
10/21/1923,1923,FALSE,TOL,DAY,6,3
10/21/1923,1923,FALSE,COL,LOU,34,0
10/21/1923,1923,FALSE,GB,MIL,12,0
10/21/1923,1923,FALSE,ARI,MNN,9,0
10/21/1923,1923,FALSE,CIB,SLA,6,0
10/28/1923,1923,FALSE,CIB,OOR,27,0
10/28/1923,1923,FALSE,GB,RAC,3,24
10/28/1923,1923,FALSE,MIL,SLA,6,0
10/28/1923,1923,FALSE,CHI,BFF,18,3
10/28/1923,1923,FALSE,CBD,AKR,7,3
10/28/1923,1923,FALSE,TOL,COL,0,3
10/28/1923,1923,FALSE,ARI,DAY,13,3
10/28/1923,1923,FALSE,DUL,MNN,9,0
11/4/1923,1923,FALSE,RII,MIL,3,14
11/4/1923,1923,FALSE,CIB,BFF,0,0
11/4/1923,1923,FALSE,CHI,OOR,26,0
11/4/1923,1923,FALSE,MNN,RAC,13,6
11/4/1923,1923,FALSE,ARI,CBD,3,7
11/4/1923,1923,FALSE,SLA,GB,0,3
11/11/1923,1923,FALSE,CIB,DAY,0,0
11/11/1923,1923,FALSE,RAC,GB,0,16
11/11/1923,1923,FALSE,ARI,HAM,6,0
11/11/1923,1923,FALSE,MNN,RII,6,6
11/11/1923,1923,FALSE,COL,TOL,16,0
11/11/1923,1923,FALSE,SLA,OOR,14,7
11/11/1923,1923,FALSE,CHI,AKR,20,6
11/11/1923,1923,FALSE,BFF,CBD,3,3
11/11/1923,1923,FALSE,MIL,DUL,6,3
11/18/1923,1923,FALSE,BFF,DAY,3,0
11/18/1923,1923,FALSE,CBD,OOR,41,0
11/18/1923,1923,FALSE,MIL,GB,7,10
11/18/1923,1923,FALSE,CHI,RII,7,3
11/18/1923,1923,FALSE,ARI,DUL,10,0
11/18/1923,1923,FALSE,CIB,COL,9,3
11/24/1923,1923,FALSE,RCH,TOL,6,12
11/24/1923,1923,FALSE,SLA,MIL,0,17
11/25/1923,1923,FALSE,COL,OOR,27,3
11/25/1923,1923,FALSE,CIB,CBD,10,46
11/25/1923,1923,FALSE,CHI,HAM,14,7
11/25/1923,1923,FALSE,RII,MNN,6,6
11/25/1923,1923,FALSE,ARI,RAC,4,10
11/25/1923,1923,FALSE,BFF,TOL,3,3
11/25/1923,1923,FALSE,GB,DUL,10,0
11/29/1923,1923,FALSE,GB,HAM,19,0
11/29/1923,1923,FALSE,CHI,ARI,3,0
11/29/1923,1923,FALSE,AKR,BFF,2,0
11/29/1923,1923,FALSE,CBD,TOL,28,0
11/29/1923,1923,FALSE,RAC,MIL,0,16
12/1/1923,1923,FALSE,RCH,BFF,0,13
12/2/1923,1923,FALSE,RAC,MNN,23,0
12/2/1923,1923,FALSE,COL,DAY,30,3
12/2/1923,1923,FALSE,ARI,OOR,22,19
12/2/1923,1923,FALSE,CHI,MIL,0,0
12/2/1923,1923,FALSE,CBD,BFF,14,0
12/9/1923,1923,FALSE,COL,CBD,0,10
12/9/1923,1923,FALSE,CHI,RII,29,7
12/9/1923,1923,FALSE,LOU,OOR,0,19
12/9/1923,1923,FALSE,ARI,MIL,12,14
9/27/1924,1924,FALSE,FYJ,RCH,21,0
9/28/1924,1924,FALSE,RAC,HAM,10,0
9/28/1924,1924,FALSE,ARI,MIL,17,7
9/28/1924,1924,FALSE,RII,CHI,0,0
9/28/1924,1924,FALSE,DUL,GB,6,3
10/4/1924,1924,FALSE,FYJ,KEN,31,6
10/5/1924,1924,FALSE,CIB,CHI,16,14
10/5/1924,1924,FALSE,BFF,COL,13,0
10/5/1924,1924,FALSE,MNN,DUL,0,3
10/5/1924,1924,FALSE,DAY,FYJ,19,7
10/5/1924,1924,FALSE,ARI,GB,3,0
10/5/1924,1924,FALSE,MIL,KCB,3,0
10/5/1924,1924,FALSE,RII,RAC,9,0
10/5/1924,1924,FALSE,RCH,AKR,0,3
10/11/1924,1924,FALSE,FYJ,CIB,3,3
10/12/1924,1924,FALSE,CHI,RAC,10,10
10/12/1924,1924,FALSE,ARI,MNN,13,0
10/12/1924,1924,FALSE,MIL,KEN,21,0
10/12/1924,1924,FALSE,GB,KCB,16,0
10/12/1924,1924,FALSE,RII,HAM,26,0
10/12/1924,1924,FALSE,BFF,DAY,0,7
10/12/1924,1924,FALSE,RCH,COL,7,15
10/12/1924,1924,FALSE,CIB,AKR,29,14
10/18/1924,1924,FALSE,FYJ,COL,23,7
10/19/1924,1924,FALSE,RII,DAY,20,0
10/19/1924,1924,FALSE,CHI,ARI,6,0
10/19/1924,1924,FALSE,KEN,HAM,6,6
10/19/1924,1924,FALSE,BFF,RCH,26,0
10/19/1924,1924,FALSE,RAC,KCB,13,3
10/19/1924,1924,FALSE,GB,MIL,17,0
10/26/1924,1924,FALSE,CHI,FYJ,33,3
10/26/1924,1924,FALSE,MIL,RAC,0,10
10/26/1924,1924,FALSE,CIB,RCH,59,0
10/26/1924,1924,FALSE,BFF,AKR,17,13
10/26/1924,1924,FALSE,KCB,RII,23,7
10/26/1924,1924,FALSE,DAY,COL,6,17
10/26/1924,1924,FALSE,GB,MNN,19,0
10/26/1924,1924,FALSE,DUL,KEN,32,0
10/26/1924,1924,FALSE,ARI,HAM,3,6
11/1/1924,1924,FALSE,FYJ,AKR,23,0
11/2/1924,1924,FALSE,CIB,DAY,35,0
11/2/1924,1924,FALSE,KCB,HAM,0,6
11/2/1924,1924,FALSE,COL,AKR,30,0
11/2/1924,1924,FALSE,CHI,RII,3,3
11/2/1924,1924,FALSE,GB,RAC,6,3
11/2/1924,1924,FALSE,ARI,MIL,8,17
11/2/1924,1924,FALSE,BFF,FYJ,0,24
11/2/1924,1924,FALSE,MNN,DUL,0,6
11/8/1924,1924,FALSE,FYJ,KCB,42,7
11/9/1924,1924,FALSE,ARI,DAY,23,0
11/9/1924,1924,FALSE,CHI,COL,12,6
11/9/1924,1924,FALSE,RAC,RII,3,6
11/9/1924,1924,FALSE,MIL,MNN,28,7
11/9/1924,1924,FALSE,BFF,KEN,27,0
11/9/1924,1924,FALSE,GB,DUL,13,0
11/9/1924,1924,FALSE,AKR,CIB,7,20
11/11/1924,1924,FALSE,KCB,MIL,7,3
11/15/1924,1924,FALSE,FYJ,MNN,39,7
11/16/1924,1924,FALSE,ARI,AKR,13,0
11/16/1924,1924,FALSE,BFF,DAY,14,6
11/16/1924,1924,FALSE,CIB,FYJ,7,12
11/16/1924,1924,FALSE,MIL,GB,10,17
11/16/1924,1924,FALSE,RII,KCB,17,0
11/16/1924,1924,FALSE,CHI,RAC,3,3
11/16/1924,1924,FALSE,COL,RCH,16,0
11/22/1924,1924,FALSE,FYJ,MIL,21,6
11/22/1924,1924,FALSE,RCH,BFF,0,16
11/23/1924,1924,FALSE,CIB,COL,7,0
11/23/1924,1924,FALSE,BFF,MIL,0,23
11/23/1924,1924,FALSE,ARI,RAC,10,10
11/23/1924,1924,FALSE,CHI,GB,3,0
11/23/1924,1924,FALSE,RII,DUL,0,9
11/27/1924,1924,FALSE,ARI,CHI,0,21
11/27/1924,1924,FALSE,FYJ,DAY,32,7
11/27/1924,1924,FALSE,AKR,BFF,22,0
11/27/1924,1924,FALSE,CIB,MIL,53,10
11/27/1924,1924,FALSE,KCB,GB,6,17
11/29/1924,1924,FALSE,FYJ,BFF,45,7
11/30/1924,1924,FALSE,RAC,GB,7,0
11/30/1924,1924,FALSE,CHI,MIL,31,14
9/20/1925,1925,FALSE,RII,CHI,0,0
9/20/1925,1925,FALSE,GB,HAM,14,0
9/26/1925,1925,FALSE,FYJ,BFF,27,7
9/27/1925,1925,FALSE,CBD,RCH,14,7
9/27/1925,1925,FALSE,PTB,BFF,28,0
9/27/1925,1925,FALSE,RII,DAY,0,0
9/27/1925,1925,FALSE,DUL,KCB,0,3
9/27/1925,1925,FALSE,GB,CHI,14,10
9/27/1925,1925,FALSE,AKR,CIB,7,0
9/27/1925,1925,FALSE,ARI,HAM,6,10
9/27/1925,1925,FALSE,DPN,COL,7,0
10/3/1925,1925,FALSE,FYJ,PRV,7,0
10/4/1925,1925,FALSE,AKR,KCB,14,7
10/4/1925,1925,FALSE,CBD,DAY,14,0
10/4/1925,1925,FALSE,ARI,MIL,34,0
10/4/1925,1925,FALSE,PTB,PRV,0,6
10/4/1925,1925,FALSE,BFF,RCH,0,0
10/4/1925,1925,FALSE,CIB,COL,3,0
10/4/1925,1925,FALSE,DPN,CHI,0,0
10/4/1925,1925,FALSE,RII,GB,3,0
10/10/1925,1925,FALSE,FYJ,CBD,12,7
10/11/1925,1925,FALSE,DPN,FYJ,3,0
10/11/1925,1925,FALSE,CHI,HAM,28,7
10/11/1925,1925,FALSE,GB,MIL,31,0
10/11/1925,1925,FALSE,PRV,NYG,14,0
10/11/1925,1925,FALSE,DUL,RII,0,12
10/11/1925,1925,FALSE,CIB,KCB,16,13
10/11/1925,1925,FALSE,BFF,AKR,0,0
10/11/1925,1925,FALSE,ARI,COL,19,9
10/11/1925,1925,FALSE,PTB,CBD,28,0
10/17/1925,1925,FALSE,FYJ,NYG,5,3
10/18/1925,1925,FALSE,PRV,PTB,0,34
10/18/1925,1925,FALSE,ARI,KCB,20,7
10/18/1925,1925,FALSE,DPN,DAY,6,0
10/18/1925,1925,FALSE,BFF,COL,17,6
10/18/1925,1925,FALSE,GB,RII,20,0
10/18/1925,1925,FALSE,NYG,FYJ,0,14
10/18/1925,1925,FALSE,CBD,AKR,3,20
10/18/1925,1925,FALSE,CHI,CIB,7,0
10/24/1925,1925,FALSE,FYJ,DAY,3,0
10/25/1925,1925,FALSE,GB,RCH,33,13
10/25/1925,1925,FALSE,RII,KCB,3,3
10/25/1925,1925,FALSE,ARI,CHI,9,0
10/25/1925,1925,FALSE,DPN,AKR,0,0
10/31/1925,1925,FALSE,FYJ,COL,19,0
11/1/1925,1925,FALSE,CHI,RII,6,0
11/1/1925,1925,FALSE,NYG,CIB,19,0
11/1/1925,1925,FALSE,AKR,DAY,17,3
11/1/1925,1925,FALSE,PTB,COL,20,0
11/1/1925,1925,FALSE,PRV,RCH,17,0
11/1/1925,1925,FALSE,DPN,HAM,26,6
11/1/1925,1925,FALSE,MIL,GB,0,6
11/1/1925,1925,FALSE,BFF,FYJ,3,12
11/1/1925,1925,FALSE,ARI,DUL,10,6
11/3/1925,1925,FALSE,NYG,BFF,7,0
11/7/1925,1925,FALSE,FYJ,AKR,17,7
11/8/1925,1925,FALSE,PRV,BFF,10,0
11/8/1925,1925,FALSE,PTB,AKR,21,0
11/8/1925,1925,FALSE,DPN,MIL,21,0
11/8/1925,1925,FALSE,ARI,GB,9,6
11/8/1925,1925,FALSE,CHI,FYJ,19,0
11/8/1925,1925,FALSE,NYG,COL,19,0
11/8/1925,1925,FALSE,CBD,CIB,6,0
11/11/1925,1925,FALSE,NYG,RCH,13,0
11/11/1925,1925,FALSE,DPN,CIB,22,13
11/14/1925,1925,FALSE,FYJ,PTB,20,0
11/15/1925,1925,FALSE,NYG,PRV,13,12
11/15/1925,1925,FALSE,PTB,RCH,14,6
11/15/1925,1925,FALSE,RII,KCB,35,12
11/15/1925,1925,FALSE,CHI,DPN,14,0
11/15/1925,1925,FALSE,GB,DAY,7,0
11/15/1925,1925,FALSE,ARI,BFF,23,6
11/21/1925,1925,FALSE,FYJ,CIB,0,14
11/22/1925,1925,FALSE,DPN,RCH,20,0
11/22/1925,1925,FALSE,RII,MIL,40,7
11/22/1925,1925,FALSE,CHI,GB,21,0
11/22/1925,1925,FALSE,PTB,CIB,24,6
11/22/1925,1925,FALSE,PRV,FYJ,20,7
11/22/1925,1925,FALSE,ARI,DAY,14,0
11/22/1925,1925,FALSE,NYG,KCB,9,3
11/22/1925,1925,FALSE,CBD,COL,6,0
11/26/1925,1925,FALSE,CHI,ARI,0,0
11/26/1925,1925,FALSE,PTB,GB,31,0
11/26/1925,1925,FALSE,CIB,KCB,0,17
11/26/1925,1925,FALSE,DPN,RII,3,6
11/28/1925,1925,FALSE,FYJ,GB,13,7
11/29/1925,1925,FALSE,NYG,DAY,23,0
11/29/1925,1925,FALSE,CHI,COL,14,13
11/29/1925,1925,FALSE,PRV,CIB,7,7
11/29/1925,1925,FALSE,PTB,FYJ,49,0
11/29/1925,1925,FALSE,ARI,RII,7,0
12/5/1925,1925,FALSE,CHI,FYJ,14,7
12/6/1925,1925,FALSE,NYG,CHI,7,19
12/6/1925,1925,FALSE,CIB,CBD,6,0
12/6/1925,1925,FALSE,PRV,GB,10,13
12/6/1925,1925,FALSE,ARI,PTB,7,21
12/9/1925,1925,FALSE,PRV,CHI,9,6
12/10/1925,1925,FALSE,ARI,MIL,59,0
12/12/1925,1925,FALSE,DPN,CHI,21,0
12/12/1925,1925,FALSE,ARI,HAM,13,0
12/12/1925,1925,FALSE,CIB,FYJ,3,0
12/13/1925,1925,FALSE,PRV,FYJ,6,14
12/13/1925,1925,FALSE,NYG,CHI,9,0
12/20/1925,1925,FALSE,CIB,FYJ,7,13
9/19/1926,1926,FALSE,DUL,KCB,7,0
9/19/1926,1926,FALSE,GB,DPN,21,0
9/19/1926,1926,FALSE,MIL,CHI,7,10
9/19/1926,1926,FALSE,ARI,COL,14,0
9/25/1926,1926,FALSE,FYJ,AKR,6,6
9/26/1926,1926,FALSE,CBD,COL,2,14
9/26/1926,1926,FALSE,GB,CHI,6,6
9/26/1926,1926,FALSE,PRV,BRL,13,0
9/26/1926,1926,FALSE,BFF,AKR,7,0
9/26/1926,1926,FALSE,ARI,LAB,15,0
9/26/1926,1926,FALSE,HRT,NYG,0,21
9/26/1926,1926,FALSE,MIL,DPN,6,0
9/26/1926,1926,FALSE,RAC,HAM,6,3
10/2/1926,1926,FALSE,FYJ,HRT,13,0
10/3/1926,1926,FALSE,PRV,NYG,6,7
10/3/1926,1926,FALSE,DPN,CHI,7,10
10/3/1926,1926,FALSE,BFF,DAY,0,3
10/3/1926,1926,FALSE,PTB,COL,3,0
10/3/1926,1926,FALSE,ARI,RAC,20,0
10/3/1926,1926,FALSE,HRT,FYJ,0,10
